component_id,name,kind,project,backend,mapped_public_sources,covered,n_sources,category,mapped_to_source,note
k-dense.database.pandas.pydata.org,pandas.pydata.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.paperclip.gxl.ai,paperclip.gxl.ai,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.paperzilla.ai,paperzilla.ai,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.parallel.ai,parallel.ai,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.patentsview.org,patentsview.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.pennylane.ai,pennylane.ai,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.pgp.med.harvard.edu,pgp.med.harvard.edu,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.phenome.jax.org,phenome.jax.org,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.phenomedoc.jax.org,phenomedoc.jax.org,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.physics.nist.gov,physics.nist.gov,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.pi.dev,pi.dev,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.platform-docs.opentargets.org,platform-docs.opentargets.org,database,ClawBio,mcp,opentargets,True,1,ROUTABLE - equivalent live public source available,True,
k-dense.database.platform.parallel.ai.,platform.parallel.ai.,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.pmc.ncbi.nlm.nih.gov,pmc.ncbi.nlm.nih.gov,database,ClawBio,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
k-dense.database.portal.imaging.datacommons.cancer.gov,portal.imaging.datacommons.cancer.gov,database,K-Dense,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
k-dense.database.portal.valencelabs.com,portal.valencelabs.com,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.pubchem.ncbi.nlm.nih.gov,pubchem.ncbi.nlm.nih.gov,database,Biomni,mcp,ncbi_eutils;pubchem,True,2,ROUTABLE - equivalent live public source available,True,
clawbio.database.pubmed.ncbi.nlm.nih.gov,pubmed.ncbi.nlm.nih.gov,database,ClawBio,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
k-dense.database.puffer.ai,puffer.ai,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.pydicom.github.io,pydicom.github.io,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.pyhealth.dev,pyhealth.dev,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.pymatgen.org,pymatgen.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.pymoo.org,pymoo.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.pypi.org,pypi.org,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.pytorch.org,pytorch.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.pytximport.complextissue.com,pytximport.complextissue.com,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.quantumai.google,quantumai.google,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.reactome.org,reactome.org,database,Biomni,mcp,reactome,True,1,ROUTABLE - equivalent live public source available,True,
biomni.database.regulomedb.org,regulomedb.org,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.remap.univ-amu.fr,remap.univ-amu.fr,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.repo-hub.broadinstitute.org,repo-hub.broadinstitute.org,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.repo-prod.prod.sagebase.org,repo-prod.prod.sagebase.org,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.research.google,research.google,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.responsiblebiodesign.ai,responsiblebiodesign.ai,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.rest.ensembl.org,rest.ensembl.org,database,Biomni,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
biomni.database.rest.kegg.jp,rest.kegg.jp,database,Biomni,http,kegg,True,1,ROUTABLE - equivalent live public source available,True,
biomni.database.rest.uniprot.org,rest.uniprot.org,database,Biomni,mcp,uniprot,True,1,ROUTABLE - equivalent live public source available,True,
k-dense.database.rummageo.com,rummageo.com,database,K-Dense,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
clawbio.database.samtools.github.io,samtools.github.io,database,ClawBio,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
clawbio.database.sashagusev.github.io,sashagusev.github.io,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.scikit-learn.org,scikit-learn.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.scikit.bio,scikit.bio,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.screen-beta-api.wenglab.org,screen-beta-api.wenglab.org,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.screenpipe.local,screenpipe.local,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.scverse.org,scverse.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.services.healthtech.dtu.dk,services.healthtech.dtu.dk,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.sprweb.org,sprweb.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.storage.googleapis.com,storage.googleapis.com,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.string-db.org,string-db.org,database,Biomni,mcp,string,True,1,ROUTABLE - equivalent live public source available,True,
k-dense.database.subread.sourceforge.net,subread.sourceforge.net,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.support-docs.illumina.com,support-docs.illumina.com,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.terminology.hl7.org,terminology.hl7.org,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.themindbook.app,themindbook.app,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.toil.xenahubs.net,toil.xenahubs.net,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.toolshed.g2.bx.psu.edu,toolshed.g2.bx.psu.edu,database,ClawBio,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
k-dense.database.torchdrug.ai,torchdrug.ai,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.training.cochrane.org,training.cochrane.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.tree.bio.ed.ac.uk,tree.bio.ed.ac.uk,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.turingdb.ai,turingdb.ai,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.ucscxenatoolspy.onrender.com,ucscxenatoolspy.onrender.com,database,ClawBio,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
k-dense.database.unicarbkb.org,unicarbkb.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.usegalaxy.org,usegalaxy.org,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.velocyto.org,velocyto.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.version-12-0.string-db.org,version-12-0.string-db.org,database,Biomni,mcp,string,True,1,ROUTABLE - equivalent live public source available,True,
k-dense.database.vicfero.github.io,vicfero.github.io,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
origenemcp.database.web-literature-search,web/literature search,database,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
k-dense.database.webservice.thebiogrid.org,webservice.thebiogrid.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.wiki.latch.bio,wiki.latch.bio,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.www.addgene.org,www.addgene.org,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.aeon-toolkit.org,www.aeon-toolkit.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.alphavantage.co,www.alphavantage.co,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.bibtex.org,www.bibtex.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.bioconductor.org,www.bioconductor.org,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.bioinformatics.babraham.ac.uk,www.bioinformatics.babraham.ac.uk,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.bipm.org,www.bipm.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.cancer.gov,www.cancer.gov,database,ClawBio,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
biomni.database.www.cbioportal.org,www.cbioportal.org,database,Biomni,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
clawbio.database.www.celltypist.org,www.celltypist.org,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.cog-genomics.org,www.cog-genomics.org,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.consort-statement.org,www.consort-statement.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.dicomstandard.org,www.dicomstandard.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.disgenet.org,www.disgenet.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.drive5.com,www.drive5.com,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.www.ebi.ac.uk,www.ebi.ac.uk,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.www.encodeproject.org,www.encodeproject.org,database,Biomni,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
biomni.database.www.ensembl.org,www.ensembl.org,database,Biomni,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
k-dense.database.www.epa.gov,www.epa.gov,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.eurocarbdb.org,www.eurocarbdb.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.evolutionaryscale.ai,www.evolutionaryscale.ai,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.fda.gov,www.fda.gov,database,ClawBio,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
k-dense.database.www.functionalglycomics.org,www.functionalglycomics.org,database,K-Dense,http,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
clawbio.database.www.genetics.org,www.genetics.org,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.gsea-msigdb.org,www.gsea-msigdb.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.www.guidetopharmacology.org,www.guidetopharmacology.org,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.healthit.gov,www.healthit.gov,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.illumina.com,www.illumina.com,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.internationalgenome.org,www.internationalgenome.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.iqtree.org,www.iqtree.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.iso.org,www.iso.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.itl.nist.gov,www.itl.nist.gov,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.jstor.org,www.jstor.org,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.kallistobus.tools,www.kallistobus.tools,database,ClawBio,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
k-dense.database.www.ks.uiuc.edu,www.ks.uiuc.edu,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.labstep.com,www.labstep.com,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
biomni.database.www.marinespecies.org,www.marinespecies.org,database,Biomni,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.mathworks.com,www.mathworks.com,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
k-dense.database.www.microbesonline.org,www.microbesonline.org,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.ncbi.nlm.nih.gov,www.ncbi.nlm.nih.gov,database,ClawBio,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
k-dense.database.www.ncdc.noaa.gov,www.ncdc.noaa.gov,database,K-Dense,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
clawbio.database.www.nlm.nih.gov,www.nlm.nih.gov,database,ClawBio,http,,False,0,"HTTP - declared endpoint, no typed operations yet",False,
