component_id,name,kind,project,omics_type,backend,lifecycle_state,executable_now,blocking_category,blocking_reason,unblocking_action,license_spdx,integration_mode,n_missing_python,missing_python,commit,source_path
biomni.tool.query_interpro,query_interpro,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_iucn,query_iucn,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_jaspar,query_jaspar,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_kegg,query_kegg,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_monarch,query_monarch,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_mpd,query_mpd,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_openfda,query_openfda,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_opentarget,query_opentarget,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_paleobiology,query_paleobiology,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_pdb,query_pdb,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_pdb_identifiers,query_pdb_identifiers,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_pride,query_pride,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_pubchem,query_pubchem,tool,Biomni,general,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/database.py
biomni.tool.query_pubmed,query_pubmed,tool,Biomni,literature,python,UNAVAILABLE,False,MISSING_UPSTREAM - upstream package not installed,import failed: ModuleNotFoundError: No module named 'biomni',pip install the upstream project or add its checkout to sys.path,Apache-2.0,vendor,0,,,Biomni/biomni/tool/tool_description/literature.py
